5.148000000000000353e-01,6.151688000751771579e-01,5.475844376629576127e-01,4.185488662229779888e-01,2.552313344600786738e-01
5.280000000000000249e-01,6.140341770766311047e-01,5.472378661536632105e-01,4.212274339745561980e-01,2.622678064467968140e-01
5.412000000000000144e-01,6.128686484445995397e-01,5.468707317950206592e-01,4.238221712851840128e-01,2.690233743942833100e-01
5.544000000000000039e-01,6.116720375089484962e-01,5.464825389242586873e-01,4.263355819423118032e-01,2.755195486054226595e-01
5.675999999999999934e-01,6.104441614843256758e-01,5.460728033816022453e-01,4.287700075962764812e-01,2.817750648694445914e-01
5.807999999999999829e-01,6.091848313165554307e-01,5.456410521614973863e-01,4.311276412257007973e-01,2.878063629944148660e-01
5.939999999999999725e-01,6.078938515217922056e-01,5.451868230245386915e-01,4.334105391856937217e-01,2.936279637536431952e-01
6.071999999999999620e-01,6.065710200180758349e-01,5.447096640760339392e-01,4.356206320155366352e-01,2.992527694738749688e-01
6.203999999999999515e-01,6.052161279489377543e-01,5.442091333165630651e-01,4.377597341571423106e-01,3.046923063990712999e-01
6.335999999999999410e-01,6.038289594986478992e-01,5.436847981693476717e-01,4.398295527142729311e-01,3.099569220777655398e-01
6.468000000000000416e-01,6.024092916986992785e-01,5.431362349887378649e-01,4.418316953645999856e-01,3.150559475959421873e-01
6.600000000000000311e-01,6.009568942250727019e-01,5.425630285536141573e-01,4.437676775215453340e-01,3.199978320354840977e-01
6.732000000000000206e-01,5.994715291858184747e-01,5.419647715490717443e-01,4.456389288300063312e-01,3.247902547716671751e-01
6.864000000000000101e-01,5.979529508984486874e-01,5.413410640392940509e-01,4.474467990691722852e-01,3.294402199277074450e-01
6.995999999999999996e-01,5.964009056565853228e-01,5.406915129341505200e-01,4.491925635262961625e-01,3.339541363423660369e-01
7.127999999999999892e-01,5.948151314853217242e-01,5.400157314516832452e-01,4.508774278973213812e-01,3.383378856839872051e-01
7.259999999999999787e-01,5.931953578846457242e-01,5.393133385782880040e-01,4.525025327633986350e-01,3.425968807956902284e-01
7.391999999999999682e-01,5.915413055603075954e-01,5.385839585281213537e-01,4.540689576864261334e-01,3.467361159357357780e-01
7.523999999999999577e-01,5.898526861413935229e-01,5.378272202029672489e-01,4.555777249616389524e-01,3.507602102515120501e-01
7.655999999999999472e-01,5.881292018838940594e-01,5.370427566535272978e-01,4.570298030608476725e-01,3.546734455714486978e-01
7.788000000000000478e-01,5.863705453594318939e-01,5.362302045429094832e-01,4.584261097960904419e-01,3.584797993992044352e-01
7.920000000000000373e-01,5.845763991283210448e-01,5.353892036128266030e-01,4.597675152301078927e-01,3.621829738359320094e-01
8.052000000000000268e-01,5.827464353960091215e-01,5.345193961528814652e-01,4.610548443571323984e-01,3.657864210298546470e-01
8.184000000000000163e-01,5.808803156519435351e-01,5.336204264731059244e-01,4.622888795749197643e-01,3.692933656506399154e-01
8.316000000000000059e-01,5.789776902897866284e-01,5.326919403797807373e-01,4.634703629667148439e-01,3.727068248037732068e-01
8.447999999999999954e-01,5.770381982078497396e-01,5.317335846544366529e-01,4.645999984098572733e-01,3.760296257331845471e-01
8.579999999999999849e-01,5.750614663885277311e-01,5.307450065357839364e-01,4.656784535260026781e-01,3.792644216055982009e-01
8.711999999999999744e-01,5.730471094554127065e-01,5.297258532042377066e-01,4.667063614863956600e-01,3.824137056250248579e-01
8.843999999999999639e-01,5.709947292066981372e-01,5.286757712685721255e-01,4.676843226842694046e-01,3.854798236885638718e-01
8.975999999999999535e-01,5.689039141233140917e-01,5.275944062541640944e-01,4.686129062852428806e-01,3.884649857637452741e-01
9.107999999999999430e-01,5.667742388501981754e-01,5.264814020921874116e-01,4.694926516655136828e-01,3.913712761418255970e-01
9.240000000000000435e-01,5.646052636488996246e-01,5.253364006090422977e-01,4.703240697466932740e-01,3.942006626998136309e-01
9.372000000000000330e-01,5.623965338196171837e-01,5.241590410152295876e-01,4.711076442352754579e-01,3.969550052857989120e-01
9.504000000000000226e-01,5.601475790906198515e-01,5.229489593928030589e-01,4.718438327739741256e-01,3.996360633267709850e-01
9.636000000000000121e-01,5.578579129727924135e-01,5.217057881804708641e-01,4.725330680114822046e-01,4.022455027450771992e-01
9.768000000000000016e-01,5.555270320769146730e-01,5.204291556553390929e-01,4.731757585965911117e-01,4.047849022585616741e-01
9.899999999999999911e-01,5.531544153910299411e-01,5.191186854102369796e-01,4.737722901020668953e-01,4.072557591299524882e-01
1.003200000000000092e+00,5.507395235150783774e-01,5.177739958254814479e-01,4.743230258831811486e-01,4.096594944229356994e-01
1.016399999999999970e+00,5.482817978496909994e-01,5.163946995338880575e-01,4.748283078753461894e-01,4.119974578153728362e-01
1.029600000000000071e+00,5.457806597358055845e-01,5.149804028777433818e-01,4.752884573349089870e-01,4.142709320141058082e-01
1.042799999999999949e+00,5.432355095414320711e-01,5.135307053564083235e-01,4.757037755267878865e-01,4.164811368105743039e-01
1.056000000000000050e+00,5.406457256915965237e-01,5.120451990631138539e-01,4.760745443623037310e-01,4.186292328119685102e-01
1.069199999999999928e+00,5.380106636371202455e-01,5.105234681094632521e-01,4.764010269902655970e-01,4.207163248787070819e-01
1.082400000000000029e+00,5.353296547574820652e-01,5.089650880360322427e-01,4.766834683440840381e-01,4.227434652956131855e-01
1.095599999999999907e+00,5.326020051925911547e-01,5.073696252073981450e-01,4.769220956474489737e-01,4.247116567011672839e-01
1.108800000000000008e+00,5.298269945977762685e-01,5.057366361898043561e-01,4.771171188808682739e-01,4.266218547966004193e-01
1.121999999999999886e+00,5.270038748157763742e-01,5.040656671095627983e-01,4.772687312111602576e-01,4.284749708542822666e-01
1.135199999999999987e+00,5.241318684588918142e-01,5.023562529901853813e-01,4.773771093858024117e-01,4.302718740428426725e-01
1.148400000000000087e+00,5.212101673937911128e-01,5.006079170660910904e-01,4.774424140938537398e-01,4.320133935846721673e-01
1.161599999999999966e+00,5.182379311206961603e-01,4.988201700705992003e-01,4.774647902950094891e-01,4.337003207598743582e-01
1.174800000000000066e+00,5.152142850378403915e-01,4.969925094957592382e-01,4.774443675181923585e-01,4.353334107693344612e-01
1.187999999999999945e+00,5.121383185811250183e-01,4.951244188213945741e-01,4.773812601309476156e-01,4.369133844683368295e-01
1.201200000000000045e+00,5.090090832278597599e-01,4.932153667105418360e-01,4.772755675807680009e-01,4.384409299810563820e-01
1.214399999999999924e+00,5.058255903522568264e-01,4.912648061682643452e-01,4.771273746093585011e-01,4.399167042052617993e-01
1.227600000000000025e+00,5.025868089190120847e-01,4.892721736605749605e-01,4.769367514407323871e-01,4.413413342156946029e-01
1.240799999999999903e+00,4.992916629997892208e-01,4.872368881899520887e-01,4.767037539439199501e-01,4.427154185738039760e-01
1.254000000000000004e+00,4.959390290956928182e-01,4.851583503236437389e-01,4.764284237709641157e-01,4.440395285508041967e-01
1.267199999999999882e+00,4.925277332468908087e-01,4.830359411706437456e-01,4.761107884707816429e-01,4.453142092704061028e-01
1.280399999999999983e+00,4.890565479083169298e-01,4.808690213028614102e-01,4.757508615793705764e-01,4.465399807769885876e-01
1.293600000000000083e+00,4.855241885678793778e-01,4.786569296156277242e-01,4.753486426867530867e-01,4.477173390344793558e-01
1.306799999999999962e+00,4.819293100807419683e-01,4.763989821222474608e-01,4.749041174809536803e-01,4.488467568607470981e-01
1.320000000000000062e+00,4.782705026899489731e-01,4.740944706768071559e-01,4.744172577692222226e-01,4.499286848018881346e-01
1.333199999999999941e+00,4.745462876999264612e-01,4.717426616189381861e-01,4.738880214766330035e-01,4.509635519504189838e-01
1.346400000000000041e+00,4.707551127650694833e-01,4.693427943336133112e-01,4.733163526220953710e-01,4.519517667110456438e-01
1.359599999999999920e+00,4.668953467506573585e-01,4.668940797183877556e-01,4.727021812717379090e-01,4.528937175173597951e-01
1.372800000000000020e+00,4.629652741175948050e-01,4.643956985497558754e-01,4.720454234695345974e-01,4.537897735025476775e-01
1.385999999999999899e+00,4.589630887758380795e-01,4.618467997394433699e-01,4.713459811449604020e-01,4.546402851269217837e-01
1.399199999999999999e+00,4.548868873436261451e-01,4.592464984705093567e-01,4.706037419973798097e-01,4.554455847648645195e-01
1.412400000000000100e+00,4.507346617406429723e-01,4.565938742020784202e-01,4.698185793567704605e-01,4.562059872535559890e-01
1.425599999999999978e+00,4.465042910327171599e-01,4.538879685303240374e-01,4.689903520203127507e-01,4.569217904056563917e-01
1.438800000000000079e+00,4.421935324333112205e-01,4.511277828919709743e-01,4.681189040642617649e-01,4.575932754879422082e-01
1.451999999999999957e+00,4.378000113525152281e-01,4.483122760950601915e-01,4.672040646304332356e-01,4.582207076677226043e-01
1.465200000000000058e+00,4.333212103671237880e-01,4.454403616599937332e-01,4.662456476865280419e-01,4.588043364287174852e-01
1.478399999999999936e+00,4.287544569649617276e-01,4.425109049519126980e-01,4.652434517594055130e-01,4.593443959579311398e-01
1.491600000000000037e+00,4.240969098924365910e-01,4.395227200832269032e-01,4.641972596403168838e-01,4.598411055049324569e-01
1.504799999999999915e+00,4.193455439052677924e-01,4.364745665625774929e-01,4.631068380609738022e-01,4.602946697148298516e-01
1.518000000000000016e+00,4.144971326875487860e-01,4.333651456635936872e-01,4.619719373392008333e-01,4.607052789361130163e-01
1.531199999999999894e+00,4.095482296622887097e-01,4.301930964834924098e-01,4.607922909927930633e-01,4.610731095044400818e-01
1.544399999999999995e+00,4.044951463656729640e-01,4.269569916577299340e-01,4.595676153200373149e-01,4.613983240033438515e-01
1.557600000000000096e+00,3.993339279951902965e-01,4.236553326925245888e-01,4.582976089452058255e-01,4.616810715027389045e-01
1.570799999999999974e+00,3.940603256657890241e-01,4.202865448719821373e-01,4.569819523271540507e-01,4.619214877760337012e-01
1.584000000000000075e+00,3.886697648144986084e-01,4.168489716906842446e-01,4.556203072289640721e-01,4.621196954965662296e-01
1.597199999999999953e+00,3.831573090778404023e-01,4.133408687557691974e-01,4.542123161463854086e-01,4.622758044140050093e-01
1.610400000000000054e+00,3.775176188214405815e-01,4.097603970945889462e-01,4.527576016925830560e-01,4.623899115112884983e-01
1.623599999999999932e+00,3.717449033192546382e-01,4.061056157947506851e-01,4.512557659364779261e-01,4.624621011426061079e-01
1.636800000000000033e+00,3.658328653495573346e-01,4.023744738924698305e-01,4.497063896916938530e-01,4.624924451528574787e-01
1.649999999999999911e+00,3.597746366812479835e-01,3.985648014123677196e-01,4.481090317528326206e-01,4.624810029789627741e-01
1.663200000000000012e+00,3.535627025466488993e-01,3.946742994467745680e-01,4.464632280754812776e-01,4.624278217333390173e-01
1.676399999999999890e+00,3.471888127075680175e-01,3.907005291446943307e-01,4.447684908960117256e-01,4.623329362697950473e-01
1.689599999999999991e+00,3.406438760807323773e-01,3.866408994593383830e-01,4.430243077868302182e-01,4.621963692320396055e-01
1.702800000000000091e+00,3.339178350414560570e-01,3.824926534777570164e-01,4.412301406423195238e-01,4.620181310849431622e-01
1.715999999999999970e+00,3.269995143916985536e-01,3.782528531256191262e-01,4.393854245902337197e-01,4.617982201286356392e-01
1.729200000000000070e+00,3.198764384461592059e-01,3.739183620035270716e-01,4.374895668227853363e-01,4.615366224954650654e-01
1.742399999999999949e+00,3.125346075900120035e-01,3.694858260668244521e-01,4.355419453410673269e-01,4.612333121297927940e-01
1.755600000000000049e+00,3.049582227432843795e-01,3.649516518068187665e-01,4.335419076058171228e-01,4.608882507505342452e-01
1.768799999999999928e+00,2.971293420482760128e-01,3.603119815252476821e-01,4.314887690867828529e-01,4.605013877963118896e-01
1.782000000000000028e+00,2.890274481855394928e-01,3.555626652124901366e-01,4.293818117021547809e-01,4.600726603530131409e-01
1.795199999999999907e+00,2.806288960817450717e-01,3.506992284394465087e-01,4.272202821385986393e-01,4.596019930635067419e-01
1.808400000000000007e+00,2.719061978735179408e-01,3.457168355476991084e-01,4.250033900414164068e-01,4.590892980191870754e-01
1.821599999999999886e+00,2.628270822891397573e-01,3.406102472655789248e-01,4.227303060631981690e-01,4.585344746329821919e-01
1.834799999999999986e+00,2.533532347262696938e-01,3.353737716794821799e-01,4.204001597580395155e-01,4.579374094933668093e-01
1.848000000000000087e+00,2.434385744492726378e-01,3.300012072376711791e-01,4.180120373069298734e-01,4.572979761988787417e-01
1.861199999999999966e+00,2.330268420999871137e-01,3.244857761404417174e-01,4.155649790582587322e-01,4.566160351725525590e-01
1.874400000000000066e+00,2.220481262661571087e-01,3.188200460524131530e-01,4.130579768655122663e-01,4.558914334556153358e-01
1.887599999999999945e+00,2.104136954981723484e-01,3.129958375268342419e-01,4.104899712020890212e-01,4.551240044797097428e-01
1.900800000000000045e+00,1.980079992604101280e-01,3.070041138122094337e-01,4.078598480307343288e-01,4.543135678168246927e-01
1.913999999999999924e+00,1.846756723067156936e-01,3.008348487526673054e-01,4.051664354023123971e-01,4.534599289060311511e-01
1.927200000000000024e+00,1.701990945320686344e-01,2.944768672008394872e-01,4.024084997554507326e-01,4.525628787560176391e-01
1.940399999999999903e+00,1.542564465569990773e-01,2.879176505975878930e-01,3.995847418849436949e-01,4.516221936223266398e-01
1.953600000000000003e+00,1.363343777232570997e-01,2.811430979311236311e-01,3.966937925425960687e-01,4.506376346580777681e-01
1.966799999999999882e+00,1.155152179253775141e-01,2.741372288584278949e-01,3.937342076293435245e-01,4.496089475368545973e-01
1.979999999999999982e+00,8.980623865153622432e-02,2.668818108748191031e-01,3.907044629318735529e-01,4.485358620462938650e-01
1.993200000000000083e+00,5.245233802671364631e-02,2.593558852982082996e-01,3.876029483504633832e-01,4.474180916507923822e-01
2.006400000000000183e+00,3.670106620070306065e-07,2.515351562749055803e-01,3.844279615571705722e-01,4.462553330215869307e-01
2.019600000000000062e+00,1.972009422122727512e-07,2.433911909982703070e-01,3.811777010146661926e-01,4.450472655323094995e-01
2.032799999999999940e+00,1.460807138484597353e-07,2.348903544248784614e-01,3.778502582756350092e-01,4.437935507179376349e-01
2.045999999999999819e+00,1.191297116511757614e-07,2.259923619271068662e-01,3.744436094704722273e-01,4.424938316948733852e-01
2.059200000000000141e+00,1.018801472716261023e-07,2.166482674835194522e-01,3.709556058766305120e-01,4.411477325396730431e-01
2.072400000000000020e+00,8.965584511710027918e-08,2.067975921023333941e-01,3.673839634459436509e-01,4.397548576237156892e-01
2.085599999999999898e+00,8.042676322368022226e-08,1.963640949700699023e-01,3.637262511459832259e-01,4.383147909008535681e-01
2.098799999999999777e+00,7.315089170281092971e-08,1.852493086569786118e-01,3.599798779473508681e-01,4.368270951448052219e-01
2.112000000000000099e+00,6.723132747067509581e-08,1.733221955591139618e-01,3.561420782597856660e-01,4.352913111327476603e-01
2.125199999999999978e+00,6.229840590581662992e-08,1.604016303647257113e-01,3.522098955850598845e-01,4.337069567712285023e-01
2.138399999999999856e+00,5.810940734704364761e-08,1.462244818438082905e-01,3.481801641123404845e-01,4.320735261601464927e-01
2.151600000000000179e+00,5.449753439608295553e-08,1.303814632210864854e-01,3.440494879302732345e-01,4.303904885901351784e-01
2.164800000000000058e+00,5.134390001681344611e-08,1.121688819756146149e-01,3.398142174671455185e-01,4.286572874682326728e-01
2.177999999999999936e+00,4.856118729544935753e-08,9.016202183568360062e-02,3.354704226931188860e-01,4.268733391662044574e-01
2.191199999999999815e+00,4.608364076093483608e-08,6.034332826616801981e-02,3.310138625228326026e-01,4.250380317853348910e-01
2.204400000000000137e+00,4.386067836439405837e-08,5.490254480431515029e-07,3.264399497375173320e-01,4.231507238308630514e-01
2.217600000000000016e+00,4.185267306824040466e-08,2.047956514055237014e-07,3.217437105964530697e-01,4.212107427885409816e-01
2.230799999999999894e+00,4.002808484905286256e-08,1.441513867352621080e-07,3.169197381191270479e-01,4.192173835950123162e-01
2.243999999999999773e+00,3.836145764988789353e-08,1.151136311893734250e-07,3.119621377797772155e-01,4.171699069928214154e-01
2.257200000000000095e+00,3.683199337136554473e-08,9.731289133244918968e-08,3.068644640487477315e-01,4.150675377598837534e-01
2.270399999999999974e+00,3.542250993487220737e-08,8.500763686102825331e-08,3.016196458177790030e-01,4.129094628021365287e-01
2.283599999999999852e+00,3.411867617076909350e-08,7.586756598217506721e-08,2.962198982278719805e-01,4.106948290968316373e-01
2.296800000000000175e+00,3.290842907616027299e-08,6.874472974547502777e-08,2.906566177349808044e-01,4.084227414725363769e-01
2.310000000000000053e+00,3.178153501469131694e-08,6.299971033330474021e-08,2.849202563383950171e-01,4.060922602102924883e-01
2.323199999999999932e+00,3.072924858900780851e-08,5.824452434710218069e-08,2.790001696697835820e-01,4.037023984485835770e-01
2.336399999999999810e+00,2.974404584988913174e-08,5.422836943488276517e-08,2.728844319665982843e-01,4.012521193726998336e-01
2.349600000000000133e+00,2.881941413414289837e-08,5.078101074012989152e-08,2.665596086373770435e-01,3.987403331667485062e-01
2.362800000000000011e+00,2.794968420745850963e-08,4.778232212519856422e-08,2.600104738742829991e-01,3.961658937038726735e-01
2.375999999999999890e+00,2.712989520694844793e-08,4.514480713999797571e-08,2.532196561264034029e-01,3.935275949471893076e-01
2.389199999999999768e+00,2.635568520601603840e-08,4.280303781861790826e-08,2.461671875016460675e-01,3.908241670304421489e-01
2.402400000000000091e+00,2.562320194984558977e-08,4.070698422491040526e-08,2.388299231641968501e-01,3.880542719833149912e-01
2.415599999999999969e+00,2.492902831684521406e-08,3.881765719923743923e-08,2.311807816337433930e-01,3.852164990617059082e-01
2.428799999999999848e+00,2.427012201129147936e-08,3.710416502105622221e-08,2.231877333283191212e-01,3.823093596378536740e-01
2.442000000000000171e+00,2.364376407966696987e-08,3.554167660719290556e-08,2.148124270172414585e-01,3.793312815989722808e-01
2.455200000000000049e+00,2.304751661896490266e-08,3.410997629916013682e-08,2.060082816423092489e-01,3.762806031957628972e-01
2.468399999999999928e+00,2.247918615329167717e-08,3.279241863898272388e-08,1.967177643674312693e-01,3.731555662736816270e-01
2.481599999999999806e+00,2.193679352471176124e-08,3.157515862879392297e-08,1.868683849863135571e-01,3.699543088099067623e-01
2.494800000000000129e+00,2.141854781599505869e-08,3.044657527925483951e-08,1.763665776726465739e-01,3.666748566672510257e-01
2.508000000000000007e+00,2.092282364320873700e-08,2.939683319111980739e-08,1.650879219783161489e-01,3.633151144625010875e-01
2.521199999999999886e+00,2.044814274949165834e-08,2.841754602269944831e-08,1.528606025499005261e-01,3.598728554303410876e-01
2.534399999999999764e+00,1.999315666696233792e-08,2.750151342136703882e-08,1.394353209014754791e-01,3.563457101446529940e-01
2.547600000000000087e+00,1.955663317829318582e-08,2.664251491997815711e-08,1.244249573113919843e-01,3.527311539358451986e-01
2.560799999999999965e+00,1.913744325350770678e-08,2.583514504828758738e-08,1.071655765480874489e-01,3.490264928151646240e-01
2.573999999999999844e+00,1.873455066205036902e-08,2.507468175777536028e-08,8.631856153734600301e-02,3.452288476835723152e-01
2.587200000000000166e+00,1.834700230694459931e-08,2.435697932910436244e-08,5.814535860307545878e-02,3.413351365624319733e-01
2.600400000000000045e+00,1.797391977218775615e-08,2.367838164414551877e-08,5.493724658196826208e-07,3.373420545342078469e-01
2.613599999999999923e+00,1.761449216523603027e-08,2.303565015500378635e-08,1.952327944421833121e-07,3.332460510214325655e-01
2.626799999999999802e+00,1.726796963184546072e-08,2.242590519775458977e-08,1.364821928115974025e-07,3.290433039585840547e-01
2.640000000000000124e+00,1.693365749093895071e-08,2.184657626672958737e-08,1.085737521587385705e-07,3.247296903204680008e-01
2.653200000000000003e+00,1.661091135200901625e-08,2.129536110312331561e-08,9.153064810597402031e-08,3.203007523575108206e-01
2.666399999999999881e+00,1.629913218117977662e-08,2.077019062994255967e-08,7.977860548313705719e-08,3.157516587466312474e-01
2.679600000000000204e+00,1.599776297360370971e-08,2.026919993039571800e-08,7.106604490775567717e-08,3.110771596876781842e-01
2.692800000000000082e+00,1.570628428491210134e-08,1.979070281684236629e-08,6.428704724770784733e-08,3.062715347484415429e-01
2.705999999999999961e+00,1.542421160206228795e-08,1.933317071884039333e-08,5.882685692092161817e-08,3.013285319706355270e-01
2.719199999999999839e+00,1.515109223598309524e-08,1.889521445665736248e-08,5.431302056751922592e-08,2.962412963740005400e-01
2.732400000000000162e+00,1.488650267725413775e-08,1.847556803115262515e-08,5.050506404772295641e-08,2.910022855066191072e-01
2.745600000000000041e+00,1.463004627053326151e-08,1.807307538655112518e-08,4.723992223020030775e-08,2.856031690459981398e-01
2.758799999999999919e+00,1.438135109659527591e-08,1.768667822417879187e-08,4.440262406154270398e-08,2.800347085995602003e-01
2.771999999999999797e+00,1.414006795252272274e-08,1.731540598000522505e-08,4.190948948457264859e-08,2.742866127017992151e-01
2.785200000000000120e+00,1.390586885385350290e-08,1.695836637282431410e-08,3.969798288564131456e-08,2.683473604371950372e-01
2.798399999999999999e+00,1.367844506015960819e-08,1.661473793030155255e-08,3.772031531034657283e-08,2.622039849532593059e-01
2.811599999999999877e+00,1.345750595772573720e-08,1.628376254057675351e-08,3.593926277853407363e-08,2.558418050955773571e-01
2.824800000000000200e+00,1.324277759854080222e-08,1.596473981789193067e-08,3.432534703133806118e-08,2.492440890796099040e-01
2.838000000000000078e+00,1.303400156651269963e-08,1.565702127468348654e-08,3.285488416429591836e-08,2.423916278578874262e-01
2.851199999999999957e+00,1.283093374736643438e-08,1.536000550891039286e-08,3.150860054562494115e-08,2.352621865953710978e-01
2.864399999999999835e+00,1.263334350713817661e-08,1.507313417790094529e-08,3.027063319465812294e-08,2.278297886986440368e-01
2.877600000000000158e+00,1.244101259896724788e-08,1.479588794776452831e-08,2.912779339297475984e-08,2.200637652211832329e-01
2.890800000000000036e+00,1.225373451422567994e-08,1.452778315102357379e-08,2.806901486487319745e-08,2.119274680493914431e-01
2.903999999999999915e+00,1.207131343304863653e-08,1.426836867106425025e-08,2.708493552011781827e-08,2.033764887355007656e-01
2.917199999999999793e+00,1.189356381319877882e-08,1.401722327316574552e-08,2.616757532690174497e-08,1.943561285335902722e-01
2.930400000000000116e+00,1.172030953355692854e-08,1.377395306075794101e-08,2.531008550431334864e-08,1.847976940644430743e-01
2.943599999999999994e+00,1.155138335494932695e-08,1.353818936678681510e-08,2.450655116527755346e-08,1.746128734444409858e-01
2.956799999999999873e+00,1.138662629691679476e-08,1.330958658594983468e-08,2.375183409742535229e-08,1.636848141932891187e-01
2.970000000000000195e+00,1.122588726421650374e-08,1.308782040398405764e-08,2.304144753006860392e-08,1.518531733554248087e-01
2.983200000000000074e+00,1.106902239671972288e-08,1.287258630590391163e-08,2.237145341160443530e-08,1.388872531425000001e-01
2.996399999999999952e+00,1.091589476960316008e-08,1.266359781571992328e-08,2.173837991038217498e-08,1.244330209201582327e-01
3.009599999999999831e+00,1.076637384800484316e-08,1.246058538961924568e-08,2.113915301526666445e-08,1.078940165043134752e-01
3.022800000000000153e+00,1.062033523524592878e-08,1.226329500449334610e-08,2.057103990333697615e-08,8.810394439449051318e-02
3.036000000000000032e+00,1.047766023135044512e-08,1.207148709502038673e-08,2.003160228092280724e-08,6.202535757002082539e-02
3.049199999999999910e+00,1.033823552798021169e-08,1.188493558033040392e-08,1.951865670971232366e-08,1.440918444022026491e-06
3.062399999999999789e+00,1.020195291007639907e-08,1.170342678995222655e-08,1.903024185490388816e-08,2.061365710988559385e-07
